Certaine	Certaine	j	Certain	certain	0
Everie	Everie	d	Every	every	0
kinred	kinred	n1	kindred	kindred	0
doeth	doeth	vdz	doth	do	0
sacrifice	sacrifice	vvi	sacrifice	sacrifice	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
tent	tent	n1	tent	tent	0
,	,	,	,	,	0
and	and	cc	and	and	0
hee	hee	pns31	he	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
auncient	auncient	j-jn	ancient	ancient	0
is	is	vbz	is	be	0
their	their	po32	their	their	0
Priest	Priest	n1	Priest	priest	0
.	.	.	.	.	1
And	And	cc	And	and	0
first	first	ord	first	first	0
the	the	dt	the	the	0
Priest	Priest	n1	Priest	priest	0
doeth	doeth	vdz	doth	do	0
beginne	beginne	vvi	begin	begin	0
to	to	pc-acp	to	to	0
playe	playe	vvi	play	play	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
like	like	av-j	like	like	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
great	great	j	great	great	0
sieve	sieve	n1	sieve	sieve	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
skinne	skinne	n1	skin	skin	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
one	one	crd	one	one	0
ende	ende	n1	end	end	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
drumme	drumme	n1	drum	drum	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
sticke	sticke	n1	stick	stick	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
playeth	playeth	vvz	plays	play	0
with	with	a-acp	with	with	0
is	is	vbz	is	be	0
about	about	p-acp	about	about	0
a	a	dt	a	a	0
spann	spann	n1	spann	spann	0
e	e	sy	e	e	0
long	long	av-j	long	long	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
ende	ende	n1	end	end	0
is	is	vbz	is	be	0
round	round	j	round	round	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
ball	ball	n1	ball	ball	0
,	,	,	,	,	0
covered	covered	vvn	covered	cover	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
skinne	skinne	n1	skin	skin	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Harte	Harte	n1	Heart	heart	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
the	the	dt	the	the	0
Priest	Priest	n1	Priest	priest	0
hath	hath	vhz	hath	have	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
head	head	n1	head	head	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
white	white	j-jn	white	white	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
garlande	garlande	n1	garland	garland	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
face	face	n1	face	face	0
is	is	vbz	is	be	0
covered	covered	vvn	covered	cover	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
piece	piece	n1	piece	piece	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
shirt	shirt	n1	shirt	shirt	0
of	of	pp-f	of	of	0
maile	maile	n1	mail	mail	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
manie	manie	d	many	many	0
small	small	j	small	small	0
ribbes	ribbes	n2	ribs	rib	0
,	,	,	,	,	0
and	and	cc	and	and	0
teeth	teeth	n2	teeth	tooth	0
of	of	pp-f	of	of	0
fishes	fishes	n2	fish	fish	0
,	,	,	,	,	0
and	and	cc	and	and	0
wilde	wilde	j	wild	wild	0
beastes	beastes	n2	beasts	beast	0
hanging	hanging	vvg	hanging	hang	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
same	same	d	same	same	0
maile	maile	n1	mail	mail	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
hee	hee	pns31	he	he	0
singeth	singeth	vvz	sings	sing	0
as	as	c-acp	as	as	0
wee	wee	pns12	we	we	0
use	use	vvb	use	use	0
heere	heere	av	here	here	0
in	in	p-acp	in	in	0
Englande	Englande	np1	Englande	England	0
to	to	pc-acp	to	to	0
hallow	hallow	vvi	hallow	hallow	0
,	,	,	,	,	0
whope	whope	n1	whope	whope	0
,	,	,	,	,	0
or	or	cc	or	or	0
showte	showte	n1	shout	shout	0
at	at	p-acp	at	at	0
houndes	houndes	n2	hounds	hound	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
company	company	n1	company	company	0
answere	answere	vvb	answer	answer	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
Owtis	Owtis	np1	Owtis	Owtis	0
,	,	,	,	,	0
Igha	Igha	np1	Igha	Igha	0
,	,	,	,	,	0
Igha	Igha	np1	Igha	Igha	0
,	,	,	,	,	0
Igha	Igha	np1	Igha	Igha	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
the	the	dt	the	the	0
Priest	Priest	n1	Priest	priest	0
replieth	replieth	vvz	replieth	repli	0
againe	againe	av	again	again	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
voyces	voyces	n2	voices	voice	0
.	.	.	.	.	1
And	And	cc	And	and	0
they	they	pns32	they	they	0
answere	answere	vvb	answer	answer	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
selfesame	selfesame	d	selfsame	selfsame	0
wordes	wordes	n2	words	word	0
so	so	av	so	so	0
manie	manie	d	many	many	0
times	times	n2	times	time	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
he	he	pns31	he	he	0
becommeth	becommeth	vvz	becomes	become	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
madde	madde	j	mad	mad	0
,	,	,	,	,	0
and	and	cc	and	and	0
falling	falling	vvg	falling	fall	0
downe	downe	a-acp	down	down	0
as	as	c-acp	as	as	0
hee	hee	pns31	he	he	0
were	were	vbdr	were	be	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
having	having	vhg	having	have	0
nothing	nothing	pix	nothing	nothing	0
on	on	p-acp	on	on	0
him	him	pno31	him	he	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
shirt	shirt	n1	shirt	shirt	0
,	,	,	,	,	0
lying	lying	vvg	lying	lie	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
backe	backe	n1	back	back	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
perceive	perceive	vvi	perceive	perceive	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
breathe	breathe	vvi	breathe	breathe	0
.	.	.	.	.	1
I	I	pns11	I	i	0
asked	asked	vvd	asked	ask	0
them	them	pno32	them	they	0
why	why	c-crq	why	why	0
hee	hee	pns31	he	he	0
lay	lay	vvd	lay	lie	0
so	so	av	so	so	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
answered	answered	vvd	answered	answer	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
Nowe	Nowe	av	Now	now	0
doeth	doeth	vdz	doth	do	0
our	our	po12	our	our	0
God	God	n1	God	god	0
tell	tell	vvb	tell	tell	0
him	him	pno31	him	he	0
what	what	r-crq	what	what	0
wee	wee	pns12	we	we	0
shall	shall	vmb	shall	shall	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
whither	whither	c-crq	whither	whither	0
wee	wee	pns12	we	we	0
shall	shall	vmb	shall	shall	0
goe	goe	vvi	go	go	0
.	.	.	.	.	1
And	And	cc	And	and	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
lyen	lyen	vvn	lyen	lie	0
still	still	av	still	still	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
while	while	n1	while	while	0
,	,	,	,	,	0
they	they	pns32	they	they	0
cried	cried	vvd	cried	cry	0
thus	thus	av	thus	thus	0
three	three	crd	three	three	0
times	times	n2	times	time	0
together	together	av	together	together	0
,	,	,	,	,	0
Oghao	Oghao	np1	Oghao	Oghao	0
,	,	,	,	,	0
Oghao	Oghao	np1	Oghao	Oghao	0
,	,	,	,	,	0
Oghao	Oghao	np1	Oghao	Oghao	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
use	use	vvb	use	use	0
these	these	d	these	these	0
three	three	crd	three	three	0
calles	calles	vvz	calls	call	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
riseth	riseth	vvz	riseth	rise	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
head	head	n1	head	head	0
and	and	cc	and	and	0
lieth	lieth	vvz	lies	lie	0
downe	downe	a-acp	down	down	0
againe	againe	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
hee	hee	pns31	he	he	0
rose	rose	vvd	rose	rise	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
sang	sang	vvd	sang	sing	0
with	with	p-acp	with	with	0
like	like	j	like	like	0
voyces	voyces	n2	voices	voice	0
as	as	c-acp	as	as	0
hee	hee	pns31	he	he	0
did	did	vdd	did	do	0
before	before	a-acp	before	before	0
:	:	:	:	:	0
and	and	cc	and	and	0
his	his	po31	his	his	0
audience	audience	n1	audience	audience	0
answered	answered	vvd	answered	answer	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Igha	Igha	np1	Igha	Igha	0
,	,	,	,	,	0
Igha	Igha	np1	Igha	Igha	0
,	,	,	,	,	0
Igha	Igha	np1	Igha	Igha	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
hee	hee	pns31	he	he	0
commaunded	commaunded	vvd	commanded	command	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
kill	kill	vvi	kill	kill	0
five	five	crd	five	five	0
Olens	Olens	fw-la	Olens	olens	0
or	or	cc	or	or	0
great	great	j	great	great	0
Deere	Deere	n1	Dear	deer	0
,	,	,	,	,	0
and	and	cc	and	and	0
continued	continued	vvd	continued	continue	0
singing	singing	vvg	singing	sing	0
still	still	av	still	still	0
both	both	av-d	both	both	0
hee	hee	pns31	he	he	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
as	as	p-acp	as	as	0
before	before	a-acp	before	before	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
hee	hee	pns31	he	he	0
tooke	tooke	vvd	took	take	0
a	a	dt	a	a	0
sworde	sworde	n1	sword	sword	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
cubite	cubite	n1	cubit	cubit	0
and	and	cc	and	and	0
a	a	dt	a	a	0
spanne	spanne	j	span	span	0
long	long	j	long	long	0
,	,	,	,	,	0
(	(	(	(	(	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
mete	mete	vvi	meet	mete	0
it	it	pn31	it	it	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
)	)	)	)	)	0
and	and	cc	and	and	0
put	put	vvd	put	put	0
it	it	pn31	it	it	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
bellie	bellie	n1	belly	belly	0
halfeway	halfeway	av	halfway	halfway	0
and	and	cc	and	and	0
sometime	sometime	av	sometime	sometime	0
lesse	lesse	av-dc	less	less	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
no	no	dx	no	no	0
wounde	wounde	n1	wound	wound	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
seene	seene	vvn	seen	see	0
,	,	,	,	,	0
347	347	crd	347	347	0
A.D.	A.D.	np1	A.D.	A.D.	1
1556.	1556.	crd	1556.	1556.	1
Store	Store	n1	Store	store	0
offoule	offoule	n1	offoule	offoule	0
.	.	.	.	.	1
White	White	j-jn	White	white	0
Foxes	Foxes	n2	Foxes	fox	0
.	.	.	.	.	1
White	White	np1	White	White	0
beares	beares	vvz	bears	bear	0
.	.	.	.	.	1
The	The	dt	The	the	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Samoeds	Samoeds	n2	Samoeds	samoed	0
sacrifices	sacrifices	n2	sacrifices	sacrifice	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Pechere	Pechere	np1	Pechere	Pechere	0
.	.	.	.	.	1
(	(	(	(	(	0
they	they	pns32	they	they	0
continuing	continuing	vvg	continuing	continue	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
sweete	sweete	j	sweet	sweet	0
song	song	n1	song	song	0
still	still	av	still	still	0
)	)	)	)	)	0
Then	Then	cs	Then	than	0
he	he	pns31	he	he	0
put	put	vvd	put	put	0
the	the	dt	the	the	0
sworde	sworde	n1	sword	sword	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
till	till	c-acp	till	till	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
warme	warme	j	warm	warm	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
thrust	thrust	vvd	thrust	thrust	0
it	it	pn31	it	it	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
slitte	slitte	vvi	slit	slit	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
shirte	shirte	n1	shirt	shirt	0
and	and	cc	and	and	0
thrust	thrust	vvi	thrust	thrust	0
it	it	pn31	it	it	0
through	through	p-acp	through	through	0
his	his	po31	his	his	0
bodie	bodie	n1	body	body	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
navill	navill	n1	navel	navel	0
and	and	cc	and	and	0
out	out	av	out	out	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
fundament	fundament	n1	fundament	fundament	0
:	:	:	:	:	0
the	the	dt	the	the	0
poynt	poynt	n1	point	point	0
beeing	beeing	vbg	being	be	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
shirt	shirt	n1	shirt	shirt	0
behinde	behinde	a-acp	behind	behind	0
,	,	,	,	,	0
I	I	pns11	I	i	0
layde	layde	vvd	laid	lay	0
my	my	po11	my	my	0
finger	finger	n1	finger	finger	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
,	,	,	,	,	0
then	then	cs	then	than	0
hee	hee	pns31	he	he	0
pulled	pulled	vvd	pulled	pull	0
out	out	av	out	out	0
the	the	dt	the	the	0
sworde	sworde	n1	sword	sword	0
and	and	cc	and	and	0
sate	sate	vvd	sat	sit	0
downe	downe	a-acp	down	down	0
.	.	.	.	.	1
This	This	np1	This	This	0
beeing	beeing	vbg	being	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
they	they	pns32	they	they	0
set	set	vvd	set	set	0
a	a	dt	a	a	0
kettle	kettle	n1	kettle	kettle	0
of	of	pp-f	of	of	0
water	water	n1	water	water	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
to	to	p-acp	to	to	0
heate	heate	n1	heat	heat	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
water	water	n1	water	water	0
doeth	doeth	vdz	doth	do	0
seethe	seethe	vvi	seethe	seethe	0
,	,	,	,	,	0
the	the	dt	the	the	0
Priest	Priest	n1	Priest	priest	0
beginneth	beginneth	vvz	begins	begin	0
to	to	pc-acp	to	to	0
sing	sing	vvi	sing	sing	0
againe	againe	av	again	again	0
they	they	pns32	they	they	0
answering	answering	vvg	answering	answer	0
him	him	pno31	him	he	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
water	water	n1	water	water	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
heating	heating	n-vvg	heating	heat	0
,	,	,	,	,	0
they	they	pns32	they	they	0
sate	sate	vvd	sat	sit	0
and	and	cc	and	and	0
sang	sang	vvd	sang	sing	0
not	not	xx	not	not	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
they	they	pns32	they	they	0
made	made	vvd	made	make	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
being	being	vbg	being	be	0
foure	foure	crd	foure	four	0
square	square	n-jn	square	square	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
height	height	n1	height	height	0
and	and	cc	and	and	0
squarenesse	squarenesse	n1	squareness	squareness	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
chaire	chaire	n1	chair	chair	0
,	,	,	,	,	0
and	and	cc	and	and	0
covered	covered	vvn	covered	cover	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
gown	gown	n1	gown	gown	0
very	very	av	very	very	0
close	close	av-j	close	close	0
the	the	dt	the	the	0
forepart	forepart	n1	forepart	forepart	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
hinder	hinder	jc	hinder	hinder	0
part	part	n1	part	part	0
stood	stood	vvd	stood	stand	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
tents	tents	n2	tents	tent	0
side	side	n1	side	side	0
.	.	.	.	.	1
Their	Their	po32	Their	their	0
tents	tents	n2	tents	tent	0
are	are	vbr	are	be	0
rounde	rounde	j	round	round	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
Chome	Chome	np1	Chome	Chome	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
language	language	n1	language	language	0
.	.	.	.	.	1
The	The	dt	The	the	0
water	water	n1	water	water	0
still	still	av	still	still	0
seething	seething	vvg	seething	seethe	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
square	square	j-jn	square	square	0
seate	seate	n1	seat	seat	0
being	being	vbg	being	be	0
ready	ready	j	ready	ready	0
,	,	,	,	,	0
the	the	dt	the	the	0
Priest	Priest	n1	Priest	priest	0
put	put	vvd	put	put	0
off	off	a-acp	off	off	0
his	his	po31	his	his	0
shirt	shirt	n1	shirt	shirt	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
garland	garland	n1	garland	garland	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
on	on	p-acp	on	on	0
his	his	po31	his	his	0
head	head	n1	head	head	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
covered	covered	vvd	covered	cover	0
his	his	po31	his	his	0
face	face	n1	face	face	0
,	,	,	,	,	0
&	&	cc	&	and	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
on	on	p-acp	on	on	0
yet	yet	av	yet	yet	0
all	all	d	all	all	0
this	this	d	this	this	0
while	while	cs	while	while	0
a	a	dt	a	a	0
paire	paire	n1	pair	pair	0
of	of	pp-f	of	of	0
hosen	hosen	vvn	hosen	hose	0
of	of	pp-f	of	of	0
deeres	deeres	n2-jn	deeres	dear	0
skins	skins	n2	skins	skin	0
with	with	p-acp	with	with	0
ye	ye	pn22	you	you	0
haire	haire	n1	hair	hair	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
came	came	vvd	came	come	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
buttocks	buttocks	n2	buttocks	buttock	0
.	.	.	.	.	1
So	So	av	So	so	0
he	he	pns31	he	he	0
went	went	vvd	went	go	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
square	square	j-jn	square	square	0
seat	seat	n1	seat	seat	0
,	,	,	,	,	0
and	and	cc	and	and	0
sate	sate	vvd	sat	sit	0
down	down	a-acp	down	down	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
tailour	tailour	n1	tailor	tailor	0
and	and	cc	and	and	0
sang	sang	vvd	sang	sing	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
strong	strong	j	strong	strong	0
voyce	voyce	n1	voice	voice	0
or	or	cc	or	or	0
halowing	halowing	n-vvg	hallowing	hallow	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
they	they	pns32	they	they	0
tooke	tooke	vvd	took	take	0
a	a	dt	a	a	0
small	small	j	small	small	0
line	line	n1	line	line	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
deeres	deeres	n2-jn	deeres	dear	0
skinnes	skinnes	n2	skins	skin	0
of	of	pp-f	of	of	0
foure	foure	crd	foure	four	0
fathoms	fathoms	n2	fathoms	fathom	0
long	long	av-j	long	long	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
smal	smal	j	small	small	0
knotte	knotte	n1	knot	knot	0
the	the	dt	the	the	0
Priest	Priest	n1	Priest	priest	0
made	made	vvd	made	make	0
it	it	pn31	it	it	0
fast	fast	av-j	fast	fast	0
about	about	p-acp	about	about	0
his	his	po31	his	his	0
necke	necke	n1	neck	neck	0
,	,	,	,	,	0
and	and	cc	and	and	0
under	under	p-acp	under	under	0
his	his	po31	his	his	0
left	left	j	left	left	0
arme	arme	n1	arm	arm	0
,	,	,	,	,	0
and	and	cc	and	and	0
gave	gave	vvd	gave	give	0
it	it	pn31	it	it	0
unto	unto	p-acp	unto	unto	0
two	two	crd	two	two	0
men	men	n2	men	man	0
standing	standing	vvg	standing	stand	0
on	on	p-acp	on	on	0
both	both	d	both	both	0
sides	sides	n2	sides	side	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
held	held	vvd	held	hold	0
the	the	dt	the	the	0
ends	ends	n2	ends	end	0
together	together	av	together	together	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
the	the	dt	the	the	0
kettle	kettle	n1	kettle	kettle	0
of	of	pp-f	of	of	0
hote	hote	j	hight	hot	0
water	water	n1	water	water	0
was	was	vbds	was	be	0
set	set	vvn	set	set	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
square	square	j-jn	square	square	0
seat	seat	n1	seat	seat	0
,	,	,	,	,	0
al	al	d	all	all	0
this	this	d	this	this	0
time	time	n1	time	time	0
the	the	dt	the	the	0
square	square	j-jn	square	square	0
seat	seat	n1	seat	seat	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
covered	covered	vvn	covered	cover	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
covered	covered	vvn	covered	cover	0
wl	wl	n1	wl	wl	0
a	a	dt	a	a	0
gown	gown	n1	gown	gown	0
of	of	pp-f	of	of	0
broad	broad	j	broad	broad	0
cloth	cloth	n1	cloth	cloth	0
without	without	p-acp	without	without	0
lining	lining	vvg	lining	line	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Russes	Russes	zz	Russes	russes	0
do	do	vdb	do	do	0
weare	weare	vvi	wear	wear	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
the	the	dt	the	the	0
2.	2.	crd	2.	2.	0
men	men	n2	men	man	0
which	which	r-crq	which	which	0
did	did	vdd	did	do	0
hold	hold	vvi	hold	hold	0
ye	ye	pn22	you	you	0
ends	ends	n2	ends	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
line	line	n1	line	line	0
stil	stil	av	still	still	0
standing	standing	vvg	standing	stand	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
draw	draw	vvi	draw	draw	0
,	,	,	,	,	0
&	&	cc	&	and	0
drew	drew	vvd	drew	draw	0
til	til	c-acp	till	till	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
drawn	drawn	vvn	drawn	draw	0
the	the	dt	the	the	0
ends	ends	n2	ends	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
line	line	n1	line	line	0
stiffe	stiffe	j	stiff	stiff	0
and	and	cc	and	and	0
together	together	av	together	together	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
I	I	pns11	I	i	0
hearde	hearde	vvd	heard	hear	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
fall	fall	vvb	fallen	fall	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
kettle	kettle	n1	kettle	kettle	0
of	of	pp-f	of	of	0
water	water	n1	water	water	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
tent	tent	n1	tent	tent	0
.	.	.	.	.	1
Thereupon	Thereupon	av	Thereupon	thereupon	0
I	I	pns11	I	i	0
asked	asked	vvd	asked	ask	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
sate	sate	vvd	sat	sit	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
what	what	r-crq	what	what	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
that	that	cst	that	that	0
fell	fell	vvd	fell	fall	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
348	348	crd	348	348	0
water	water	n1	water	water	0
that	that	cst	that	that	0
stoode	stoode	vvd	stood	stand	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
.	.	.	.	.	1
And	And	cc	And	and	0
they	they	pns32	they	they	0
answered	answered	vvd	answered	answer	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
his	his	po31	his	his	0
head	head	n1	head	head	0
,	,	,	,	,	0
his	his	po31	his	his	0
shoulder	shoulder	n1	shoulder	shoulder	0
and	and	cc	and	and	0
left	left	j	left	left	0
arme	arme	n1	arm	arm	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
line	line	n1	line	line	0
had	had	vhd	had	have	0
cut	cut	vvn	cut	cut	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
the	the	dt	the	the	0
knot	knot	n1	knot	knot	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
sawe	sawe	vvd	saw	see	0
[	[	[	[	[	0
I	I	pns11	I	i	0
.	.	.	.	.	0
285.	285.	crd	285.	285.	1
J	J	pns11	J	i	0
afterwarde	afterwarde	av	afterward	afterward	0
drawen	drawen	vvn	drawn	draw	0
hard	hard	av-j	hard	hard	0
together	together	av	together	together	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
I	I	pns11	I	i	0
rose	rose	vvd	rose	rise	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
looked	looked	vvn	looked	look	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
or	or	cc	or	or	0
not	not	xx	not	not	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
laid	laid	vvd	laid	lay	0
hold	hold	vvi	hold	hold	0
on	on	p-acp	on	on	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
said	said	vvd	said	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
