[	[	[	[	[	0
late	late	av-j	late	late	0
kept	kept	vvn	kept	keep	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
daughters	daughters	n2	daughters	daughter	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
his	his	po31	his	his	0
wife	wife	n1	wife	wife	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
she	she	pns31	she	she	0
died	died	vvd	died	die	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yere	yere	n1	year	year	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
1573.	1573.	crd	1573.	1573.	1
And	And	cc	And	and	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
furthermore	furthermore	av	furthermore	furthermore	0
,	,	,	,	,	0
y‘	y‘	n1	y‘	y‘	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
come	come	vvb	come	come	0
not	not	xx	not	not	0
shortly	shortly	av-j	shortly	short	0
,	,	,	,	,	0
they	they	pns32	they	they	0
shalbe	shalbe	vmb	shall	shall	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
beliefe	beliefe	n1	belief	belief	0
:	:	:	:	:	0
much	much	av-d	much	much	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Jewes	Jewes	np2	Jewes	Jew	0
,	,	,	,	,	0
looking	looking	vvg	looking	look	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
Messias	Messias	np1	Messias	Messiah	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
&	&	cc	&	and	0
reigne	reigne	vvi	reign	reign	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
worldly	worldly	j	worldly	worldly	0
king	king	n1	king	king	0
for	for	c-acp	for	for	0
ever	ever	av	ever	ever	0
,	,	,	,	,	0
and	and	cc	and	and	0
deliver	deliver	vvi	deliver	deliver	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
captivitie	captivitie	n1	captivity	captivity	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Christians	Christians	njpg2	Christians	christian	0
,	,	,	,	,	0
Turkes	Turkes	np2	Turkes	Turk	0
,	,	,	,	,	0
and	and	cc	and	and	0
Gentiles	Gentiles	n2-j	Gentiles	gentile	0
.	.	.	.	.	1
The	The	dt	The	the	0
Shaugh	Shaugh	uh	Shaugh	shaugh	0
or	or	cc	or	or	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Persia	Persia	np1	Persia	Persia	0
is	is	vbz	is	be	0
nothing	nothing	pix	nothing	nothing	0
in	in	p-acp	in	in	0
strength	strength	n1	strength	strength	0
&	&	cc	&	and	0
power	power	n1	power	power	0
comparable	comparable	j	comparable	comparable	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Turke	Turke	np1	Turke	Turk	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
although	although	cs	although	although	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
great	great	j	great	great	0
Dominion	Dominion	n1	Dominion	dominion	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
nothing	nothing	pix	nothing	nothing	0
to	to	p-acp	to	to	0
be	be	vbb	be	be	0
compared	compared	vvn	compared	compare	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Turks	Turks	n2	Turks	turk	0
:	:	:	:	:	0
neither	neither	d	neither	neither	0
hath	hath	vhz	hath	have	0
he	he	pns31	he	he	0
any	any	d	any	any	0
great	great	j	great	great	0
Ordinance	Ordinance	n1	Ordinance	ordinance	0
or	or	cc	or	or	0
gunnes	gunnes	n2	guns	gun	0
,	,	,	,	,	0
or	or	cc	or	or	0
harquebusses	harquebusses	n2	harquebusses	harquebuss	0
.	.	.	.	.	1
Notwithstanding	Notwithstanding	a-acp	Notwithstanding	notwithstanding	0
his	his	po31	his	his	0
eldest	eldest	js	eldest	old	0
sonne	sonne	n1	son	son	0
Ismael	Ismael	np1	Ismael	Ishmael	0
about	about	p-acp	about	about	0
25.	25.	crd	25.	25.	0
yeeres	yeeres	n2	years	year	0
past	past	j	past	past	0
,	,	,	,	,	0
fought	fought	vvd	fought	fight	0
a	a	dt	a	a	0
great	great	j	great	great	0
battell	battell	n1	battle	battle	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Turke	Turke	np1	Turke	Turk	0
,	,	,	,	,	0
and	and	cc	and	and	0
slew	slew	vvd	slew	slay	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
armie	armie	n1	army	army	0
about	about	p-acp	about	about	0
an	an	dt	and	a	0
hundreth	hundreth	ord	hundreth	hundred	0
thousand	thousand	crd	thousand	thousand	0
men	men	n2	men	man	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
returne	returne	n1	return	return	0
,	,	,	,	,	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
father	father	n1	father	father	0
cast	cast	vvn	cast	cast	0
into	into	p-acp	into	into	0
prison	prison	n1	prison	prison	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
continueth	continueth	vvz	continueth	continue	0
until	until	p-acp	until	until	0
this	this	d	this	this	0
day	day	n1	day	day	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
his	his	po31	his	his	0
father	father	n1	father	father	0
the	the	dt	the	the	0
Shaugh	Shaugh	uh	Shaugh	shaugh	0
had	had	vhd	had	have	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
suspicion	suspicion	n1	suspicion	suspicion	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
put	put	vvn	put	put	0
him	him	pno31	him	he	0
downe	downe	a-acp	down	down	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
taken	taken	vvn	taken	take	0
the	the	dt	the	the	0
regiment	regiment	n1	regiment	regiment	0
unto	unto	p-acp	unto	unto	0
himselfe	himselfe	px31	himself	himself	0
.	.	.	.	.	1
Their	Their	po32	Their	their	0
opinion	opinion	n1	opinion	opinion	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
holy	holy	j	holy	holy	0
man	man	n1	man	man	0
and	and	cc	and	and	0
a	a	dt	a	a	0
great	great	j	great	great	0
Prophet	Prophet	n1	Prophet	prophet	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
like	like	av-j	like	like	0
unto	unto	p-acp	unto	unto	0
Mahumet	Mahumet	np1	Mahumet	Mahumet	0
:	:	:	:	:	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
Mahumet	Mahumet	np1	Mahumet	Mahumet	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
last	last	ord	last	last	0
prophet	prophet	n1	prophet	prophet	0
by	by	p-acp	by	by	0
whom	whom	ro-crq	whom	who	0
all	all	d	all	all	0
things	things	n2	things	thing	0
were	were	vbdr	were	be	0
finished	finished	vvn	finished	finish	0
,	,	,	,	,	0
&	&	cc	&	and	0
was	was	vbds	was	be	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
proove	proove	vvi	prove	prove	0
that	that	cst	that	that	0
Christ	Christ	np1	Christ	Christ	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
Gods	Gods	npg1	Gods	God	0
sonne	sonne	n1	son	son	0
,	,	,	,	,	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
that	that	cst	that	that	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
never	never	av-x	never	never	0
wife	wife	n1	wife	wife	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
no	no	dx	no	no	0
sonne	sonne	n1	son	son	0
160	160	crd	160	160	0
or	or	cc	or	or	0
children	children	n2	children	child	0
.	.	.	.	.	1
They	They	pns32	They	they	0
go	go	vvb	go	go	0
on	on	p-acp	on	on	0
pilgrimage	pilgrimage	n1	pilgrimage	pilgrimage	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
furthest	furthest	js	furthest	further	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
Persia	Persia	np1	Persia	Persia	0
unto	unto	p-acp	unto	unto	0
Mecha	Mecha	np1	Mecha	Mecha	0
in	in	p-acp	in	in	0
Arabia	Arabia	np1	Arabia	Arabia	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
way	way	n1	way	way	0
they	they	pns32	they	they	0
visite	visite	vvi	visit	visit	0
also	also	av	also	also	0
the	the	dt	the	the	0
sepulchre	sepulchre	n1	sepulchre	sepulchre	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
at	at	p-acp	at	at	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
now	now	av	now	now	0
call	call	vvb	call	call	0
Couch	Couch	n1	Couch	couch	0
Kaly	Kaly	n1	Kaly	kaly	0
.	.	.	.	.	1
The	The	dt	The	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
spices	spices	n2	spices	spice	0
which	which	r-crq	which	which	0
commeth	commeth	vvz	comes	come	0
into	into	p-acp	into	into	0
Persia	Persia	np1	Persia	Persia	0
is	is	vbz	is	be	0
brought	brought	vvn	brought	bring	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Island	Island	n1	Island	island	0
of	of	pp-f	of	of	0
Ormus	Ormus	fw-la	Ormus	ormus	0
,	,	,	,	,	0
situate	situate	vvb	situate	situate	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
gulfe	gulfe	n1	gulf	gulf	0
of	of	pp-f	of	of	0
Persia	Persia	np1	Persia	Persia	0
called	called	vvd	called	call	0
Sinus	Sinus	np1	Sinus	Sinus	0
Persicus	Persicus	np1	Persicus	Persicus	0
,	,	,	,	,	0
betweene	betweene	p-acp	between	between	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
land	land	n1	land	land	0
of	of	pp-f	of	of	0
Persia	Persia	np1	Persia	Persia	0
and	and	cc	and	and	0
Arabia	Arabia	np1	Arabia	Arabia	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
The	The	dt	The	the	0
Portingals	Portingals	np2	Portingals	Portugal	0
touch	touch	vvb	touch	touch	0
at	at	p-acp	at	at	0
Ormus	Ormus	fw-la	Ormus	ormus	0
both	both	d	both	both	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
voyage	voyage	n1	voyage	voyage	0
to	to	p-acp	to	to	0
East	East	n1	East	east	0
India	India	np1	India	India	0
and	and	cc	and	and	0
homeward	homeward	av	homeward	homeward	0
againe	againe	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
bring	bring	vvi	bring	bring	0
all	all	d	all	all	0
such	such	d	such	such	0
spices	spices	n2	spices	spice	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
occupied	occupied	vvn	occupied	occupy	0
in	in	p-acp	in	in	0
Persia	Persia	np1	Persia	Persia	0
and	and	cc	and	and	0
the	the	dt	the	the	0
regions	regions	n2	regions	region	0
thereabout	thereabout	av	thereabouts	thereabouts	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
of	of	pp-f	of	of	0
pepper	pepper	n1	pepper	pepper	0
they	they	pns32	they	they	0
bring	bring	vvb	bring	bring	0
very	very	av	very	very	0
small	small	j	small	small	0
quantitie	quantitie	n1	quantity	quantity	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
very	very	j	very	very	0
deare	deare	j-jn	deer	dear	0
price	price	n1	price	price	0
.	.	.	.	.	1
The	The	dt	The	the	0
Turkes	Turkes	np2	Turkes	Turk	0
oftentimes	oftentimes	av	oftentimes	oftentimes	0
bring	bring	vvi	bring	bring	0
pepper	pepper	n1	pepper	pepper	0
from	from	p-acp	from	from	0
Mecha	Mecha	np1	Mecha	Mecha	0
in	in	p-acp	in	in	0
Arabia	Arabia	np1	Arabia	Arabia	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
sell	sell	vvb	fell	sell	0
as	as	c-acp	as	as	0
good	good	j	good	good	0
cheape	cheape	j	cheap	cheap	0
as	as	c-acp	as	as	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
[	[	[	[	[	0
I	I	pns11	I	i	0
.	.	.	.	.	0
399.	399.	crd	399.	399.	0
]	]	]	]	]	0
is	is	vbz	is	be	0
brought	brought	vvn	brought	bring	0
from	from	p-acp	from	from	0
Ormus	Ormus	fw-la	Ormus	ormus	0
.	.	.	.	.	1
Silkes	Silkes	n2	Silks	silk	0
are	are	vbr	are	be	0
brought	brought	vvn	brought	bring	0
from	from	p-acp	from	from	0
no	no	dx	no	no	0
place	place	n1	place	place	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
are	are	vbr	are	be	0
wrought	wrought	vvn	wrought	wrought	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
countrey	countrey	n1	country	country	0
.	.	.	.	.	1
Ormus	Ormus	fw-la	Ormus	ormus	0
is	is	vbz	is	be	0
within	within	p-acp	within	within	0
two	two	crd	two	two	0
miles	miles	n2	miles	mile	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
land	land	n1	land	land	0
of	of	pp-f	of	of	0
Persia	Persia	np1	Persia	Persia	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Portingals	Portingals	np2	Portingals	Portugal	0
fetch	fetch	vvb	fetch	fetch	0
their	their	po32	their	their	0
fresh	fresh	j	fresh	fresh	0
water	water	n1	water	water	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
pay	pay	vvb	pay	pay	0
tribute	tribute	n1	tribute	tribute	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Shaugh	Shaugh	uh	Shaugh	shaugh	0
or	or	cc	or	or	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Persia	Persia	np1	Persia	Persia	0
.	.	.	.	.	1
Within	Within	p-acp	Within	within	0
Persia	Persia	np1	Persia	Persia	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
neither	neither	dx	neither	neither	0
gold	gold	n1	gold	gold	0
nor	nor	ccx	nor	nor	0
silver	silver	n1	silver	silver	0
mines	mines	n2	mines	mine	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
have	have	vhb	have	have	0
they	they	pns32	they	they	0
coined	coined	vvn	coined	coin	0
money	money	n1	money	money	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
gold	gold	n1	gold	gold	0
and	and	cc	and	and	0
silver	silver	n1	silver	silver	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
other	other	j-jn	other	other	0
small	small	j	small	small	0
moneys	moneys	n2	moneys	money	0
of	of	pp-f	of	of	0
copper	copper	n1	copper	copper	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
brought	brought	vvn	brought	bring	0
into	into	p-acp	into	into	0
Persia	Persia	np1	Persia	Persia	0
an	an	dt	and	a	0
incredible	incredible	j	incredible	incredible	0
summe	summe	n1	sum	sum	0
of	of	pp-f	of	of	0
Dutch	Dutch	jp	Dutch	dutch	0
dollars	dollars	n2	dollars	dollar	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
are	are	vbr	are	be	0
there	there	a-acp	there	there	0
imploied	imploied	vvn	employed	employ	0
in	in	p-acp	in	in	0
raw	raw	j	raw	raw	0
silke	silke	n1	silk	silk	0
.	.	.	.	.	1
They	They	pns32	They	they	0
have	have	vhb	have	have	0
few	few	d	few	few	0
bookes	bookes	n2	books	book	0
and	and	cc	and	and	0
lesse	lesse	dc	less	less	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
very	very	av	very	very	0
brutish	brutish	j	brutish	brutish	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
sciences	sciences	n2	sciences	science	0
,	,	,	,	,	0
saving	saving	vvg	saving	save	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
silke	silke	n1	silk	silk	0
works	works	vvz	works	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
things	things	n2	things	thing	0
as	as	p-acp	as	as	0
pertaine	pertaine	vvi	pertain	pertain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
furniture	furniture	n1	furniture	furniture	0
of	of	pp-f	of	of	0
horses	horses	n2	horses	horse	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
passing	passing	av-vvg	passing	pass	0
good	good	j	good	good	0
.	.	.	.	.	1
Their	Their	po32	Their	their	0
lawes	lawes	n2	laws	law	0
are	are	vbr	are	be	0
as	as	a-acp	as	as	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
wicked	wicked	j	wicked	wicked	0
and	and	cc	and	and	0
detestable	detestable	j	detestable	detestable	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
any	any	d	any	any	0
man	man	n1	man	man	0
offend	offend	vvi	offend	offend	0
the	the	dt	the	the	0
prince	prince	n1	prince	prince	0
,	,	,	,	,	0
he	he	pns31	he	he	0
punisheth	punisheth	vvz	punisheth	punish	0
it	it	pn31	it	it	0
extremely	extremely	av-jn	extremely	extreme	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
person	person	n1	person	person	0
that	that	cst	that	that	0
offendeth	offendeth	vvz	offends	offend	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
children	children	n2	children	child	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
as	as	p-acp	as	as	0
many	many	d	many	many	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
kin	kin	n1	kin	kin	0
.	.	.	.	.	1
Theft	Theft	n1	Theft	theft	0
and	and	cc	and	and	0
murther	murther	n1	murder	murder	0
are	are	vbr	are	be	0
often	often	av	often	often	0
punished	punished	vvn	punished	punish	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
none	none	pix	none	none	0
otherwise	otherwise	av	otherwise	otherwise	0
then	then	av	then	then	0
pleaseth	pleaseth	vvz	pleases	please	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
ruler	ruler	n1	ruler	ruler	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
offence	offence	n1	offence	offence	0
is	is	vbz	is	be	0
committed	committed	vvn	committed	commit	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
partie	partie	n1	party	party	0
offending	offending	vvg	offending	offend	0
in	in	p-acp	in	in	0
161	161	crd	161	161	0
L	L	sy	L	l	0
Their	Their	po32	Their	their	0
money	money	n1	money	money	0
.	.	.	.	.	1
Their	Their	po32	Their	their	0
bookes	bookes	n2	books	book	0
and	and	cc	and	and	0
learning	learning	n1	learning	learning	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
law	law	n1	law	law	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Macedonians	Macedonians	njp2	Macedonians	macedonian	0
for	for	p-acp	for	for	0
treason	treason	n1	treason	treason	0
.	.	.	.	.	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
or	or	cc	or	or	0
with	with	p-acp	with	with	0
money	money	n1	money	money	0
to	to	pc-acp	to	to	0
redeeme	redeeme	vvi	redeem	redeem	0
his	his	po31	his	his	0
offence	offence	n1	offence	offence	0
.	.	.	.	.	1
Dissention	Dissention	n1	Dissension	dissension	0
fir	fir	n1	fir	fir	0
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
oftentimes	oftentimes	av	oftentimes	oftentimes	0
great	great	j	great	great	0
mutinie	mutinie	n1	mutiny	mutiny	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
people	people	n1	people	people	0
great	great	j	great	great	0
Townes	Townes	n2	Towns	town	0
which	which	r-crq	which	which	0
of	of	pp-f	of	of	0
Mortus	Mortus	np1	Mortus	Mortus	0
Ali	Ali	np1	Ali	Ali	0
his	his	po31	his	his	0
sonnes	sonnes	n2	sons	son	0
was	was	vbds	was	be	0
greatest	greatest	js	greatest	great	0
:	:	:	:	:	0
insomuch	insomuch	av	insomuch	insomuch	0
that	that	cst	that	that	0
sometimes	sometimes	av	sometime	sometime	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
two	two	crd	two	two	0
or	or	cc	or	or	0
three	three	crd	three	three	0
thousand	thousand	crd	thousand	thousand	0
people	people	n1	people	people	0
are	are	vbr	are	be	0
together	together	av	together	together	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
eares	eares	n2	ears	ear	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
seene	seene	vvn	seen	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
Shamaky	Shamaky	j	Shamaky	shamaky	0
and	and	cc	and	and	0
Ardouil	Ardouil	np1	Ardouil	Ardouil	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
great	great	j	great	great	0
City	City	n1	City	city	0
of	of	pp-f	of	of	0
Teveris	Teveris	np1	Teveris	Teveris	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
seene	seene	vvn	seen	see	0
a	a	dt	a	a	0
man	man	n1	man	man	0
comming	comming	vvg	coming	come	0
from	from	p-acp	from	from	0
fighting	fighting	vvg	fighting	fight	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
braverie	braverie	n1	bravery	bravery	0
bringing	bringing	vvg	bringing	bring	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
hand	hand	n1	hand	hand	0
foure	foure	crd	foure	four	0
or	or	cc	or	or	0
five	five	crd	five	five	0
mens	mens	ng2	men's	man	0
heads	heads	n2	heads	head	0
,	,	,	,	,	0
carying	carying	vvg	carrying	carry	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
haire	haire	n1	hair	hair	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
head	head	n1	head	head	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
although	although	cs	although	although	0
they	they	pns32	they	they	0
shave	shave	vvb	shave	shave	0
their	their	po32	their	their	0
heads	heads	n2	heads	head	0
most	most	av-ds	most	most	0
commonly	commonly	av-j	commonly	common	0
twise	twise	av	twice	twice	0
a	a	dt	a	a	0
weeke	weeke	n1	week	week	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
leave	leave	vvb	leave	leave	0
they	they	pns32	they	they	0
a	a	dt	a	a	0
tuft	tuft	n1	tuft	tuft	0
of	of	pp-f	of	of	0
haire	haire	n1	hair	hair	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
heads	heads	n2	heads	head	0
about	about	p-acp	about	about	0
2.	2.	crd	2.	2.	0
foote	foote	n1	foot	foot	0
long	long	av-j	long	long	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
enquired	enquired	vvn	inquired	inquire	0
why	why	c-crq	why	why	0
they	they	pns32	they	they	0
leave	leave	vvb	leave	leave	0
the	the	dt	the	the	0
tuft	tuft	n1	tuft	tuft	0
of	of	pp-f	of	of	0
haire	haire	n1	hair	hair	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
heads	heads	n2	heads	head	0
.	.	.	.	.	1
They	They	pns32	They	they	0
answer	answer	vvb	answer	answer	0
,	,	,	,	,	0
that	that	cst	that	that	0
thereby	thereby	av	thereby	thereby	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
easiler	easiler	n1	easiler	easiler	0
be	be	vbi	be	be	0
caried	caried	vvn	carried	carry	0
up	up	a-acp	up	up	0
into	into	p-acp	into	into	0
heaven	heaven	n1	heaven	heaven	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
dead	dead	j	dead	dead	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
their	their	po32	their	their	0
religion	religion	n1	religion	religion	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
certaine	certaine	j	certain	certain	0
priests	priests	n2	priests	priest	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
apparelled	apparelled	vvn	appareled	apparel	0
like	like	av-j	like	like	0
unto	unto	p-acp	unto	unto	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
.	.	.	.	.	1
They	They	pns32	They	they	0
use	use	vvb	use	use	0
every	every	d	every	every	0
morning	morning	n1	morning	morning	0
and	and	cc	and	and	0
afternoone	afternoone	n1	afternoon	afternoon	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
tops	tops	n2	tops	top	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
churches	churches	n2	churches	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
tell	tell	vvb	tell	tell	0
there	there	a-acp	there	there	0
a	a	dt	a	a	0
great	great	j	great	great	0
tale	tale	n1	tale	tale	0
of	of	pp-f	of	of	0
Mahumet	Mahumet	np1	Mahumet	Mahumet	0
and	and	cc	and	and	0
Mortus	Mortus	np1	Mortus	Mortus	0
Ali	Ali	np1	Ali	Ali	0
:	:	:	:	:	0
