[	[	[	[	[	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
sent	sent	vvd	sent	send	0
then	then	av	then	then	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
parties	parties	n2	parties	party	0
into	into	p-acp	into	into	0
Russeland	Russeland	np1	Russeland	Russeland	0
.	.	.	.	.	1
Concerning	Concerning	vvg	Concerning	concern	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
I	I	pns11	I	i	0
remained	remained	vvd	remained	remain	0
after	after	p-acp	after	after	0
1	1	crd	1	1	0
had	had	vhd	had	have	0
sent	sent	vvn	sent	send	0
the	the	dt	the	the	0
goods	goods	n2-j	goods	good	0
into	into	p-acp	into	into	0
Russeland	Russeland	np1	Russeland	Russeland	0
sixe	sixe	crd	sixe	six	0
weekes	weekes	n2	weeks	week	0
in	in	p-acp	in	in	0
Shammaki	Shammaki	np1	Shammaki	Shammaki	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
recovery	recovery	n1	recovery	recovery	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
debts	debts	n2	debts	debt	0
as	as	c-acp	as	as	0
were	were	vbdr	were	be	0
owing	owing	vvg	owing	owe	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
trouble	trouble	n1	trouble	trouble	0
recovered	recovered	vvn	recovered	recover	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
summe	summe	n1	sum	sum	0
of	of	pp-f	of	of	0
fiftene	fiftene	crd	fiftene	fifteen	0
hundreth	hundreth	ord	hundreth	hundred	0
rubbles	rubbles	n2	rubbles	rubble	0
or	or	cc	or	or	0
there	there	a-acp	there	there	0
about	about	a-acp	about	about	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
M.	M.	n1	M.	m.	0
Glover	Glover	np1	Glover	Glover	0
received	received	vvd	received	receive	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
comming	comming	n-vvg	coming	come	0
to	to	p-acp	to	to	0
Mosco	Mosco	np1	Mosco	Moscow	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
such	such	d	such	such	0
goods	goods	n2-j	goods	good	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
brought	brought	vvd	brought	bring	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Keselbash	Keselbash	np1	Keselbash	Keselbash	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
note	note	n1	note	note	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
hand	hand	n1	hand	hand	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
shall	shall	vmb	shall	shall	0
appeare	appeare	vvi	appear	appear	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
he	he	pns31	he	he	0
having	having	vhg	having	have	0
the	the	dt	the	the	0
receipt	receipt	n1	receipt	receipt	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
such	such	d	such	such	0
goods	goods	n2-j	goods	good	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
sent	sent	vvd	sent	send	0
into	into	p-acp	into	into	0
Russeland	Russeland	np1	Russeland	Russeland	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
two	two	crd	two	two	0
above	above	p-acp	above	above	0
named	named	vvn	nam	name	0
,	,	,	,	,	0
he	he	pns31	he	he	0
then	then	av	then	then	0
had	had	vhd	had	have	0
that	that	d	that	that	0
voyage	voyage	n1	voyage	voyage	0
in	in	p-acp	in	in	0
venter	venter	n1	venture	venture	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
better	better	j	better	better	0
then	then	av	then	then	0
an	an	dt	and	a	0
hundreth	hundreth	ord	hundreth	hundred	0
rubbles	rubbles	n2	rubbles	rubble	0
,	,	,	,	,	0
one	one	crd	one	one	0
Richard	Richard	np1	Richard	Richard	0
Johnson	Johnson	np1	Johnson	Johnson	0
twentie	twentie	crd	twentie	twenty	0
rubles	rubles	n2	rubles	ruble	0
,	,	,	,	,	0
one	one	crd	one	one	0
Thomas	Thomas	np1	Thomas	Thomas	0
Pette	Pette	np1	Pette	Pette	0
fiftie	fiftie	crd	fiftie	fifty	0
rubles	rubles	n2	rubles	ruble	0
,	,	,	,	,	0
one	one	crd	one	one	0
Evan	Evan	np1	Evan	Evan	0
Chermisin	Chermisin	np1	Chermisin	Chermisin	0
a	a	dt	a	a	0
Tartar	Tartar	n1	Tartar	tartar	0
seven	seven	crd	seven	seven	0
tie	tie	n1	tie	tie	0
rubles	rubles	n2	rubles	ruble	0
.	.	.	.	.	1
All	All	av-d	All	all	0
these	these	d	these	these	0
had	had	vhd	had	have	0
their	their	po32	their	their	0
returne	returne	n1	return	return	0
:	:	:	:	:	0
M.	M.	n1	M.	m.	0
Glover	Glover	np1	Glover	Glover	0
allowed	allowed	vvd	allowed	allow	0
himselfe	himselfe	px31	himself	himself	0
God	God	np1	God	God	0
knoweth	knoweth	vvz	knoweth	know	0
howe	howe	c-crq	how	how	0
,	,	,	,	,	0
I	I	pns11	I	i	0
then	then	av	then	then	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
Persia	Persia	np1	Persia	Persia	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
worships	worships	ng1	worships	worship	0
affaires	affaires	n2	affairs	affair	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
And	And	cc	And	and	0
whereas	whereas	cs	whereas	whereas	0
he	he	pns31	he	he	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
the	the	dt	the	the	0
Emperour	Emperour	n1	Emperor	emperor	0
had	had	vhd	had	have	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
part	part	n1	part	part	0
a	a	dt	a	a	0
dobble	dobble	vvb	dobble	dobble	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
farre	farre	av-j	far	far	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
see	see	vvi	see	see	0
,	,	,	,	,	0
knowing	knowing	vvg	knowing	know	0
what	what	r-crq	what	what	0
the	the	dt	the	the	0
wares	wares	n2	wares	ware	0
cost	cost	vvb	cost	cost	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
partes	partes	n2	parts	part	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
had	had	vhd	had	have	0
treble	treble	n1	triple	treble	0
.	.	.	.	.	1
If	If	cs	If	if	0
they	they	pns32	they	they	0
gave	gave	vvd	gave	give	0
him	him	pno31	him	he	0
so	so	av	so	so	0
much	much	d	much	much	0
wares	wares	n2	wares	ware	0
,	,	,	,	,	0
all	all	d	all	all	0
charges	charges	n2	charges	charge	0
turned	turned	vvn	turned	turn	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
worships	worships	n2	worships	worship	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Emperours	Emperours	ng1	Emperors	emperor	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
returnes	returnes	n2	returns	return	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
sowen	sowen	vvn	sown	sow	0
the	the	dt	the	the	0
seede	seede	n1	seed	seed	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
have	have	vhb	have	have	0
gathered	gathered	vvn	gathered	gather	0
the	the	dt	the	the	0
harvest	harvest	n1	harvest	harvest	0
:	:	:	:	:	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
travailed	travailed	vvn	travailed	travail	0
both	both	av-d	both	both	0
by	by	p-acp	by	by	0
lande	lande	n1	land	land	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
water	water	n1	water	water	0
full	full	j	full	full	0
many	many	d	many	many	0
a	a	dt	a	a	0
time	time	n1	time	time	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
sorrowfull	sorrowfull	j	sorrowful	sorrowful	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
aswell	aswell	av	aswell	aswell	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
safegarde	safegarde	n1	safeguard	safeguard	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
goods	goods	n2-j	goods	good	0
as	as	c-acp	as	as	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
frame	frame	vvi	frame	frame	0
all	all	d	all	all	0
things	things	n2	things	thing	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
best	best	js	best	best	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
reaped	reaped	vvn	reaped	reap	0
the	the	dt	the	the	0
fruites	fruites	n2	fruits	fruit	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
travaile	travaile	n1	travail	travail	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
ever	ever	av	ever	ever	0
my	my	po11	my	my	0
prayer	prayer	n1	prayer	prayer	0
was	was	vbds	was	be	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
deliver	deliver	vvi	deliver	deliver	0
mee	mee	pno11	me	i	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
miseries	miseries	n2	misery's	misery	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
suffered	suffered	vvd	suffered	suffer	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
service	service	n1	service	service	0
among	among	p-acp	among	among	0
those	those	d	those	those	0
heathen	heathen	j-jn	heathen	heathen	0
people	people	n1	people	people	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
knowing	knowing	vvg	knowing	know	0
my	my	po11	my	my	0
duetie	duetie	n1	duty	duty	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
true	true	j	true	true	0
servant	servant	n1	servant	servant	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
your	your	po22	your	your	0
worships	worships	n2	worships	worship	0
(	(	(	(	(	0
although	although	cs	although	although	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
but	but	cc-acp	but	but	0
small	small	j	small	small	0
recompence	recompence	n1	recompense	recompense	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
service	service	n1	service	service	0
,	,	,	,	,	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
let	let	vvb	let	let	0
me	me	pno11	me	i	0
have	have	vhi	have	have	0
no	no	dx	no	no	0
wrong	wrong	n-jn	wrong	wrong	0
,	,	,	,	,	0
and	and	cc	and	and	0
God	God	np1	God	God	0
will	will	vmb	will	will	0
prosper	prosper	vvi	prosper	prosper	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
better	better	jc	better	better	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Also	Also	av	Also	also	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
informe	informe	vvi	inform	inform	0
your	your	po22	your	your	0
worships	worships	n2	worships	worship	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Persian	Persian	jp	Persian	persian	0
voyage	voyage	n1	voyage	voyage	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
judge	judge	vvb	judge	judge	0
:	:	:	:	:	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
voyage	voyage	n1	voyage	voyage	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
followed	followed	vvn	followed	follow	0
.	.	.	.	.	1
The	The	dt	The	the	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Gillan	Gillan	np1	Gillan	Gillan	0
,	,	,	,	,	0
whereas	whereas	cs	whereas	whereas	0
yet	yet	av	yet	yet	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
no	no	dx	no	no	0
traffique	traffique	n1	traffic	traffic	0
,	,	,	,	,	0
liveth	liveth	vvz	lives	live	0
al	al	d	all	all	0
by	by	p-acp	by	by	0
marchandise	marchandise	n1	merchandise	merchandise	0
:	:	:	:	:	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
neere	neere	av-j	near	near	0
Casbin	Casbin	np1	Casbin	Casbin	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
past	past	p-acp	passed	past	0
six	six	crd	six	six	0
weekes	weekes	ng2	weeks	week	0
travaile	travaile	n1	travail	travail	0
from	from	p-acp	from	from	0
Ormus	Ormus	fw-la	Ormus	ormus	0
,	,	,	,	,	0
whither	whither	c-crq	whither	whither	0
all	all	d	all	all	0
the	the	dt	the	the	0
spices	spices	n2	spices	spice	0
be	be	vbb	be	be	0
brought	brought	vvn	brought	bring	0
:	:	:	:	:	0
and	and	cc	and	and	0
here	here	av	here	here	0
,	,	,	,	,	0
(	(	(	(	(	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
at	at	p-acp	at	at	0
Gillan	Gillan	np1	Gillan	Gillan	0
)	)	)	)	)	0
a	a	dt	a	a	0
trade	trade	n1	trade	trade	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
established	established	vvn	established	establish	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
your	your	po22	your	your	0
worships	worships	n2	worships	worship	0
must	must	vmb	must	must	0
send	send	vvi	send	send	0
such	such	d	such	such	0
men	men	n2	men	man	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
no	no	dx	no	no	0
riotous	riotous	j	riotous	riotous	0
livers	livers	n2	livers	liver	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
drunkards	drunkards	n2	drunkards	drunkard	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
such	such	d	such	such	0
men	men	n2	men	man	0
goe	goe	vvi	go	go	0
,	,	,	,	,	0
it	it	pn31	it	it	0
wil	wil	vmb	will	will	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
dishonour	dishonour	n1	dishonour	dishonour	0
and	and	cc	and	and	0
great	great	j	great	great	0
hinderance	hinderance	n1	hindrance	hindrance	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
appeared	appeared	vvd	appeared	appear	0
by	by	p-acp	by	by	0
experience	experience	n1	experience	experience	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
1565.	1565.	crd	1565.	1565.	0
when	when	q-crq	when	when	0
as	as	p-acp	as	as	0
Richard	Richard	np1	Richard	Richard	0
Johnson	Johnson	np1	Johnson	Johnson	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
Persia	Persia	np1	Persia	Persia	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
journey	journey	n1	journey	journey	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
better	better	av-jc	better	better	0
stayed	stayed	vvn	stayed	stay	0
then	then	cs	then	than	0
set	set	vvn	set	set	0
forward	forward	av-j	forward	forward	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
whereas	whereas	cs	whereas	whereas	0
before	before	a-acp	before	before	0
wee	wee	pns12	we	we	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
name	name	n1	name	name	0
among	among	p-acp	among	among	0
those	those	d	those	those	0
heathen	heathen	j-jn	heathen	heathen	0
people	people	n1	people	people	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
such	such	d	such	such	0
marchants	marchants	n2	merchants	merchant	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
thought	thought	vvd	thought	think	0
none	none	pix	none	none	0
like	like	av-j	like	like	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
respects	respects	n2	respects	respect	0
,	,	,	,	,	0
his	his	po31	his	his	0
vicious	vicious	j	vicious	vicious	0
living	living	n-vvg	living	live	0
there	there	a-acp	there	there	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
compted	compted	vvn	counted	count	0
worse	worse	av-jc	worse	worse	0
then	then	cs	then	than	0
the	the	dt	the	the	0
Russes	Russes	zz	Russes	russes	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Againe	Againe	av	Again	again	0
,	,	,	,	,	0
if	if	cs	if	if	0
such	such	d	such	such	0
men	men	n2	men	man	0
travaile	travaile	vvb	travail	travail	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
affaires	affaires	n2	affairs	affair	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
a	a	dt	a	a	0
voyage	voyage	n1	voyage	voyage	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
know	know	vvi	know	know	0
what	what	r-crq	what	what	0
gaine	gaine	n1	gain	gain	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
gotten	gotten	vvn	got	get	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
how	how	q-crq	how	how	0
can	can	vmb	can	can	0
such	such	d	such	such	0
men	men	n2	men	man	0
imploy	imploy	vvi	employ	employ	0
themselves	themselves	px32	themselves	themselves	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
the	the	dt	the	the	0
trade	trade	n1	trade	trade	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
inclined	inclined	vvn	inclined	incline	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
vices	vices	n2	vices	vice	0
?	?	?	?	?	0
or	or	cc	or	or	0
howe	howe	c-crq	how	how	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
43	43	crd	43	43	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
A.D.	A.D.	np1	A.D.	A.D.	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
1565.	1565.	crd	1565.	1565.	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
[	[	[	[	[	0
I	I	pns11	I	i	0
-	-	-	-	-	0
354-1	354-1	j	354-1	354-1	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Gillan	Gillan	np1	Gillan	Gillan	0
in	in	p-acp	in	in	0
Per	Per	fw-la	Per	per	0
sia	sia	fw-la	sia	sia	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
can	can	vmb	can	can	0
God	God	np1	God	God	0
prosper	prosper	vvi	prosper	prosper	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
affaires	affaires	n2	affairs	affair	0
?	?	?	?	?	1
But	But	p-acp	But	but	0
when	when	c-crq	when	when	0
a	a	dt	a	a	0
trade	trade	n1	trade	trade	0
is	is	vbz	is	be	0
established	established	vvn	established	establish	0
by	by	p-acp	by	by	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
discreet	discreet	j	discreet	discreet	0
men	men	n2	men	man	0
,	,	,	,	,	0
then	then	av	then	then	0
wil	wil	vmb	will	will	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
worships	worships	n2	worships	worship	0
to	to	pc-acp	to	to	0
traffique	traffique	vvi	traffic	traffic	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
before	before	a-acp	before	before	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
a	a	dt	a	a	0
voiage	voiage	n1	voyage	voyage	0
or	or	cc	or	or	0
market	market	n1	market	market	0
made	made	vvd	made	make	0
evil	evil	j-jn	evil	evil	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
that	that	cst	that	that	0
your	your	po22	your	your	0
worships	worships	n2	worships	worship	0
shal	shal	vmb	shall	shall	0
never	never	av-x	never	never	0
understand	understand	vvi	understand	understand	0
what	what	r-crq	what	what	0
gaine	gaine	n1	gain	gain	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
gotten	gotten	vvn	got	get	0
thereby	thereby	av	thereby	thereby	0
hereafter	hereafter	av	hereafter	hereafter	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	1
