Certaine	Certaine	j	Certain	certain	0
that	that	cst	that	that	0
went	went	vvd	went	go	0
thither	thither	av	thither	thither	0
from	from	p-acp	from	from	0
Santos	Santos	np1	Santos	Santos	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
two	two	crd	two	two	0
and	and	cc	and	and	0
twentie	twentie	crd	twentie	twenty	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
Aprill	Aprill	np1	Aprill	April	0
our	our	po12	our	our	0
Master	Master	n1	Master	master	0
and	and	cc	and	and	0
Thomas	Thomas	np1	Thomas	Thomas	0
Babington	Babington	np1	Babington	Babington	0
having	having	vhg	having	have	0
some	some	d	some	some	0
talke	talke	n1	talk	talk	0
and	and	cc	and	and	0
conference	conference	n1	conference	conference	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Padres	Padres	np1	Padres	Padres	0
of	of	pp-f	of	of	0
Santos	Santos	np1	Santos	Santos	0
,	,	,	,	,	0
they	they	pns32	they	they	0
(	(	(	(	(	0
our	our	po12	our	our	0
men	men	n2	men	man	0
being	being	vbg	being	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
River	River	n1	River	river	0
of	of	pp-f	of	of	0
Jenero	Jenero	np1	Jenero	Jenero	0
)	)	)	)	)	0
tolde	tolde	vvd	told	tell	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
sorry	sorry	j	sorry	sorry	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
banishment	banishment	n1	banishment	banishment	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Minis-trador	Minis-trador	j	Ministrador	ministrador	0
had	had	vhd	had	have	0
written	written	vvn	written	write	0
from	from	p-acp	from	from	0
Rip	Rip	np1	Rip	Rip	0
de	de	fw-fr	de	de	0
Jenero	Jenero	np1	Jenero	Jenero	0
,	,	,	,	,	0
that	that	cst	that	that	0
forasmuch	forasmuch	av	forasmuch	forasmuch	0
as	as	c-acp	as	as	0
these	these	d	these	these	0
twentie	twentie	crd	twentie	twenty	0
yeres	yeres	n2	years	year	0
or	or	cc	or	or	0
more	more	av-dc	more	more	0
the	the	dt	the	the	0
English	English	jp	English	english	0
nation	nation	n1	nation	nation	0
had	had	vhd	had	have	0
denied	denied	vvn	denied	deny	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
and	and	cc	and	and	0
her	her	po31	her	her	0
proceedings	proceedings	n2-vvg	proceedings	proceed	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
Ministrador	Ministrador	np1	Ministrador	Ministrador	0
commanded	commanded	vvd	commanded	command	0
that	that	cst	that	that	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
should	should	vmd	should	shall	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Church	Church	n1	Church	church	0
:	:	:	:	:	0
the	the	dt	the	the	0
Padres	Padres	np1	Padres	Padres	0
willed	willed	vvd	willed	will	0
us	us	pno12	us	we	0
herein	herein	av	herein	herein	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
patience	patience	n1	patience	patience	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
part	part	n1	part	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
promised	promised	vvd	promised	promise	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
our	our	po12	our	our	0
friends	friends	n2	friends	friend	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
word	word	n1	word	word	0
and	and	cc	and	and	0
writing	writing	n1	writing	writing	0
,	,	,	,	,	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Ministrador	Ministrador	np1	Ministrador	Ministrador	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Bishop	Bishop	n1	Bishop	bishop	0
at	at	p-acp	at	at	0
Baya	Baya	np1	Baya	Baya	0
,	,	,	,	,	0
and	and	cc	and	and	0
further	further	av-jc	further	further	0
requested	requested	vvd	requested	request	0
all	all	d	all	all	0
our	our	po12	our	our	0
English	English	jp	English	english	0
company	company	n1	company	company	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
no	no	dx	no	no	0
ill	ill	j-jn	ill	ill	0
opinion	opinion	n1	opinion	opinion	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Their	Their	po32	Their	their	0
lading	lading	n-vvg	lading	lade	0
The	The	dt	The	the	0
28.	28.	crd	28.	28.	0
of	of	pp-f	of	of	0
April	April	np1	April	April	0
we	we	po12	we	our	0
laded	laded	j-vvn	jaded	jade	0
sugars	sugars	n2	sugars	sugar	0
into	into	p-acp	into	into	0
our	our	po12	our	our	0
ships	ships	n2	ships	ship	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
of	of	pp-f	of	of	0
sugars	sugars	n2	sugars	sugar	0
.	.	.	.	.	1
The	The	dt	The	the	0
2I	2I	fw-la	2I	2i	0
_	_	_		_	0
of	of	pp-f	of	of	0
Pvlay	Pvlay	vvb	Pvlay	pvlay	0
we	we	pns12	we	we	0
tooke	tooke	vvd	took	take	0
in	in	p-acp	in	in	0
fresh	fresh	j	fresh	fresh	0
victuals	victuals	n2	victuals	victual	0
from	from	p-acp	from	from	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Santos	Santos	fw-es	Santos	santos	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
10.	10.	crd	10.	10.	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
June	June	np1	June	June	0
wee	wee	pns12	we	we	0
gratified	gratified	vvd	gratified	gratify	0
one	one	crd	one	one	0
losto	losto	n1	losto	losto	0
Thorno	Thorno	np1	Thorno	Thorno	0
,	,	,	,	,	0
dwelling	dwelling	vvg	dwelling	dwell	0
in	in	p-acp	in	in	0
Santos	Santos	np1	Santos	Santos	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
English	English	jp	English	english	0
victuals	victuals	n2	victuals	victual	0
,	,	,	,	,	0
and	and	cc	and	and	0
intertained	intertained	vvd	entertained	entertain	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
sort	sort	n1	sort	sort	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
ship	ship	n1	ship	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
day	day	n1	day	day	0
wee	wee	pns12	we	we	0
were	were	vbdr	were	be	0
promised	promised	vvn	promised	promise	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
Pilot	Pilot	n1	Pilot	pilot	0
at	at	p-acp	at	at	0
Santos	Santos	np1	Santos	Santos	0
to	to	pc-acp	to	to	0
cary	cary	vvi	carry	carry	0
us	us	pno12	us	we	0
to	to	p-acp	to	to	0
Baya	Baya	np1	Baya	Baya	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
11.	11.	crd	11.	11.	0
day	day	n1	day	day	0
we	we	pns12	we	we	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
fish	fish	n1	fish	fish	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
provision	provision	n1	provision	provision	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
ship	ship	n1	ship	ship	0
and	and	cc	and	and	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
time	time	n1	time	time	0
till	till	p-acp	till	till	0
the	the	dt	the	the	0
eighteenth	eighteenth	ord	eighteenth	eighteenth	0
day	day	n1	day	day	0
wee	wee	pns12	we	we	0
fet	fet	vvd	fetched	fetch	0
water	water	n1	water	water	0
,	,	,	,	,	0
and	and	cc	and	and	0
cut	cut	vvi	cut	cut	0
wood	wood	n1	wood	wood	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
and	and	cc	and	and	0
trimmed	trimmed	vvd	trimmed	trim	0
36	36	crd	36	36	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
our	our	po12	our	our	0
ship	ship	n1	ship	ship	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
harmes	harmes	n2	harms	harm	0
and	and	cc	and	and	0
leakes	leakes	n2	leaks	leak	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
wormes	wormes	n2	worms	worm	0
had	had	vhd	had	have	0
Leaks	Leaks	n2	Leaks	leak	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
made	made	vvn	made	make	0
in	in	p-acp	in	in	0
her	her	pno31	her	she	0
while	while	cs	while	while	0
wee	wee	pns12	we	we	0
ridde	ridde	vvi	rid	rid	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
yland	yland	n1	island	island	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Sebastian	Sebastian	np1	Sebastian	Sebastian	0
,	,	,	,	,	0
pinion	pinion	vvb	pinion	pinion	0
made	made	vvn	made	make	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
time	time	n1	time	time	0
we	we	pns12	we	we	0
departed	departed	vvd	departed	depart	0
from	from	p-acp	from	from	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
w°rmes-towne	w°rmes-towne	n1	w°rmes-towne	w°rmes-towne	0
of	of	pp-f	of	of	0
Santos	Santos	np1	Santos	Santos	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
Master	Master	n1	Master	master	0
sent	sent	vvd	sent	send	0
his	his	po31	his	his	0
skiffe	skiffe	n1	skiff	skiff	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
barre	barre	n1	bar	bar	0
of	of	pp-f	of	of	0
Santos	Santos	np1	Santos	Santos	0
,	,	,	,	,	0
thinking	thinking	vvg	thinking	think	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
brought	brought	vvn	brought	bring	0
Thomas	Thomas	np1	Thomas	Thomas	0
Babington	Babington	np1	Babington	Babington	0
and	and	cc	and	and	0
William	William	np1	William	William	0
Euet	Euet	n1	Euet	euet	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Pilot	Pilot	n1	Pilot	pilot	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
wee	wee	pns12	we	we	0
had	had	vhd	had	have	0
tarried	tarried	vvn	tarried	tarry	0
for	for	p-acp	for	for	0
three	three	crd	three	three	0
dayes	dayes	n2	days	day	0
:	:	:	:	:	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
skiffe	skiffe	n1	skiff	skiff	0
was	was	vbds	was	be	0
going	going	vvg	going	go	0
,	,	,	,	,	0
William	William	np1	William	William	0
Euet	Euet	n1	Euet	euet	0
being	being	vbg	being	be	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Rivers	Rivers	ng1	Rivers	river	0
side	side	n1	side	side	0
,	,	,	,	,	0
called	called	vvn	called	call	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
pinnesse	pinnesse	n1	pinnace	pinnace	0
,	,	,	,	,	0
and	and	cc	and	and	0
sent	sent	vvd	sent	send	0
a	a	dt	a	a	0
letter	letter	n1	letter	letter	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
*	*	*	*	*	0
Master	Master	n1	Master	master	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Thomas	Thomas	np1	Thomas	Thomas	0
*	*	*	*	*	0
Whose	Whose	rg-crq	Whose	who	0
name	name	n1	name	name	0
Babington	Babington	np1	Babington	Babington	0
had	had	vhd	had	have	0
written	written	vvn	written	write	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
were	were	vbdr	were	be	0
no	no	xx	not	not	0
newes	newes	n1	news	news	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Ministrador	Ministrador	np1	Ministrador	Ministrador	0
was	was	vbds	was	be	0
arrived	arrived	vvn	arrived	arrive	0
at	at	p-acp	at	at	0
Santos	Santos	np1	Santos	Santos	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
River	River	n1	River	river	0
of	of	pp-f	of	of	0
'	'	'	'	'	0
Jenero	Jenero	fw-it	Jenero	jenero	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
speake	speake	vvi	speak	speak	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
Master	Master	n1	Master	master	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
willed	willed	vvd	willed	will	0
that	that	d	that	that	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
Thomas	Thomas	np1	Thomas	Thomas	0
Babington	Babington	np1	Babington	Babington	0
did	did	vdd	did	do	0
write	write	vvi	write	write	0
,	,	,	,	,	0
no	no	dx	no	no	0
credit	credit	n1	credit	credit	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
given	given	vvn	given	give	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
further	further	av-jc	further	further	0
he	he	pns31	he	he	0
wished	wished	vvd	wished	wish	0
us	us	pno12	us	we	0
presently	presently	av-j	presently	present	0
to	to	pc-acp	to	to	0
depart	depart	vvi	depart	depart	0
for	for	p-acp	for	for	0
Sant	Sant	np1	Sant	Sant	0
Sebastian	Sebastian	np1	Sebastian	Sebastian	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
dispatch	dispatch	vvi	dispatch	dispatch	0
our	our	po12	our	our	0
businesse	businesse	n1	business	business	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
sende	sende	vvi	send	send	0
backe	backe	av	back	back	0
for	for	p-acp	for	for	0
Babington	Babington	np1	Babington	Babington	0
and	and	cc	and	and	0
himselfe	himselfe	px31	himself	himself	0
to	to	p-acp	to	to	0
Guaybea	Guaybea	np1	Guaybea	Guaybea	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
(	(	(	(	(	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
were	were	vbdr	were	be	0
well	well	av	well	well	0
)	)	)	)	)	0
would	would	vmd	would	will	0
give	give	vvi	give	give	0
his	his	po31	his	his	0
attendance	attendance	n1	attendance	attendance	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
abord	abord	a-acp	aboard	aboard	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
As	As	c-acp	As	as	0
we	we	pns12	we	we	0
rid	rid	vvd	rid	ride	0
two	two	crd	two	two	0
leagues	leagues	n2	leagues	league	0
a	a	dt	a	a	0
sea-bord	sea-bord	n1	seaboard	seaboard	0
the	the	dt	the	the	0
barre	barre	n1	bar	bar	0
of	of	pp-f	of	of	0
Santos	Santos	np1	Santos	Santos	0
Their	Their	po32	Their	their	0
dewee	dewee	j	dewee	dewee	0
broke	broke	vvn	broke	break	0
a	a	dt	a	a	0
cable	cable	n1	cable	cable	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
open	open	j	open	open	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
happened	happened	vvd	happened	happen	0
the	the	dt	the	the	0
15.	15.	crd	15.	15.	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
moneth	moneth	n1	month	month	0
.	.	.	.	.	1
’	’	’	’	’	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
We	We	pns12	We	we	0
arrived	arrived	vvd	arrived	arrive	0
at	at	p-acp	at	at	0
S.	S.	n1	S.	saint	0
Sebastian	Sebastian	np1	Sebastian	Sebastian	0
the	the	dt	the	the	0
15.	15.	crd	15.	15.	0
day	day	n1	day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
shifted	shifted	vvd	shifted	shift	0
our	our	po12	our	our	0
balast	balast	n1	ballast	ballast	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
stones	stones	n2	stones	stone	0
,	,	,	,	,	0
and	and	cc	and	and	0
hailed	hailed	vvd	hailed	hail	0
our	our	po12	our	our	0
ship	ship	n1	ship	ship	0
a	a	dt	a	a	0
ground	ground	n1	ground	ground	0
to	to	pc-acp	to	to	0
stop	stop	vvi	stop	stop	0
our	our	po12	our	our	0
leakes	leakes	n2	leaks	leak	0
,	,	,	,	,	0
&	&	cc	&	and	0
caried	caried	vvd	carried	carry	0
our	our	po12	our	our	0
caske	caske	n1	cask	cask	0
a	a	dt	a	a	0
shoare	shoare	n1	shore	shore	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
hooped	hooped	vvn	hooped	hoop	0
for	for	p-acp	for	for	0
water	water	n1	water	water	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
indeed	indeed	av	indeed	indeed	0
might	might	vmd	might	may	0
better	better	j	better	better	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
Santos	Santos	np1	Santos	Santos	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Ministrador	Ministrador	np1	Ministrador	Ministrador	0
came	came	vvd	came	come	0
thither	thither	av	thither	thither	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
we	we	pns12	we	we	0
finished	finished	vvd	finished	finish	0
all	all	d	all	all	0
things	things	n2	things	thing	0
pertaining	pertaining	vvg	pertaining	pertain	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
ship	ship	n1	ship	ship	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
22.	22.	crd	22.	22.	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
moneth	moneth	n1	month	month	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
S.	S.	n1	S.	saint	0
Sebastian	Sebastian	np1	Sebastian	Sebastian	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
first	first	ord	first	first	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
July	July	np1	July	July	0
Thomas	Thomas	np1	Thomas	Thomas	0
Babington	Babington	np1	Babington	Babington	0
came	came	vvd	came	come	0
abord	abord	a-acp	aboard	aboard	0
with	with	p-acp	with	with	0
William	William	np1	William	William	0
Euet	Euet	n1	Euet	euet	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
pinnesse	pinnesse	n1	pinnace	pinnace	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
men	men	n2	men	man	0
that	that	cst	that	that	0
went	went	vvd	went	go	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
Pilot	Pilot	n1	Pilot	pilot	0
brought	brought	vvd	brought	bring	0
according	according	vvg	according	accord	0
to	to	pc-acp	to	to	0
promise	promise	vvi	promise	promise	0
to	to	pc-acp	to	to	0
cary	cary	vvi	carry	carry	0
us	us	pno12	us	we	0
to	to	p-acp	to	to	0
Baya	Baya	np1	Baya	Baya	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
observed	observed	vvd	observed	observe	0
and	and	cc	and	and	0
noted	noted	vvn	noted	note	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
being	being	vbg	being	be	0
at	at	p-acp	at	at	0
Santos	Santos	np1	Santos	Santos	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
these	these	d	these	these	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
All	All	d	All	all	0
such	such	d	such	such	0
wares	wares	n2	wares	ware	0
and	and	cc	and	and	0
marchandizes	marchandizes	n2	merchandizes	merchandize	0
as	as	c-acp	as	as	0
owe	owe	vvb	owe	owe	0
no	no	dx	no	no	0
custome	custome	n1	custom	custom	0
in	in	p-acp	in	in	0
Brasill	Brasill	np1	Brasill	Brasill	0
,	,	,	,	,	0
their	their	po32	their	their	0
use	use	n1	use	use	0
is	is	vbz	is	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
a	a	dt	a	a	0
price	price	n1	price	price	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
sold	sold	vvn	sold	sell	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
done	done	vdn	done	do	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
magistrates	magistrates	n2	magistrates	magistrate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ordinances	ordinances	n2	ordinances	ordinance	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
king	king	n1	king	king	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Some	Some	d	Some	some	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
Peru	Peru	np1	Peru	Peru	0
but	but	p-acp	but	but	0
12.	12.	crd	12.	12.	0
dayes	dayes	ng2	days	day	0
journey	journey	n1	journey	journey	0
from	from	p-acp	from	from	0
Santos	Santos	np1	Santos	Santos	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
Portu-galesforbidden	Portu-galesforbidden	j	Portu-galesforbidden	portu-galesforbidden	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
their	their	po32	their	their	0
mines	mines	n2	mines	mine	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
But	But	cc-acp	But	but	0
for	for	c-acp	for	for	0
all	all	d	all	all	0
such	such	d	such	such	0
marchandizes	marchandizes	n2	merchandizes	merchandize	0
as	as	c-acp	as	as	0
doe	doe	vdb	do	do	0
owe	owe	vvi	owe	owe	0
custome	custome	n1	custom	custom	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
the	the	dt	the	the	0
marchants	marchants	n2	merchants	merchant	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
sell	sell	vvi	fell	sell	0
them	them	pno32	them	they	0
according	according	vvg	according	accord	0
as	as	a-acp	as	as	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
profit	profit	n1	profit	profit	0
and	and	cc	and	and	0
advantage	advantage	n1	advantage	advantage	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Concerning	Concerning	vvg	Concerning	concern	0
the	the	dt	the	the	0
province	province	n1	province	province	0
of	of	pp-f	of	of	0
Peru	Peru	np1	Peru	Peru	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
learned	learned	vvd	learned	learn	0
that	that	cst	that	that	0
one	one	crd	one	one	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
land	land	n1	land	land	0
&	&	cc	&	and	0
water	water	n1	water	water	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
twelve	twelve	crd	twelve	twelve	0
dayes	dayes	ng2	days	day	0
journey	journey	n1	journey	journey	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
Santos	Santos	np1	Santos	Santos	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
about	about	p-acp	about	about	0
foure	foure	crd	foure	four	0
or	or	cc	or	or	0
five	five	crd	five	five	0
dayes	dayes	ng2	days	day	0
journey	journey	n1	journey	journey	0
by	by	p-acp	by	by	0
water	water	n1	water	water	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Plate	Plate	n1	Plate	plate	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
From	From	p-acp	From	from	0
the	the	dt	the	the	0
head	head	n1	head	head	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Plate	Plate	n1	Plate	plate	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
chiefe	chiefe	j-jn	chief	chief	0
townes	townes	n2	towns	town	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
trade	trade	vvi	trade	trade	0
and	and	cc	and	and	0
trafique	trafique	vvi	traffic	traffic	0
by	by	p-acp	by	by	0
land	land	n1	land	land	0
into	into	p-acp	into	into	0
Peru	Peru	np1	Peru	Peru	0
by	by	p-acp	by	by	0
waggons	waggons	n2	wagons	wagon	0
,	,	,	,	,	0
and	and	cc	and	and	0
horses	horses	n2	horses	horse	0
or	or	cc	or	or	0
mules	mules	n2	mules	mule	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
saide	saide	j-vvn	said	say	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Plate	Plate	n1	Plate	plate	0
is	is	vbz	is	be	0
so	so	av	so	so	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
sands	sands	n2	sands	sand	0
and	and	cc	and	and	0
dangers	dangers	n2	dangers	danger	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
fresh	fresh	j	fresh	fresh	0
so	so	av	so	so	0
fierce	fierce	j	fierce	fierce	0
sometimes	sometimes	av	sometime	sometime	0
